0	-3.243
0	-3.078
0	-2.956
0	-2.191
0	-0.867
0.001	2.957
0.001	12.972
0.001	33.488
0.002	64.854
0.003	105.087
0.004	151.546
0.005	199.969
0.005	249.944
0.006	301.315
0.007	348.496
0.008	391.812
0.008	431.464
0.009	468.482
0.009	504.227
0.01	537.57
0.01	568.764
0.011	596.883
0.011	623.782
0.012	650.817
0.012	679.891
0.013	710.17
0.014	742.193
0.014	775.691
0.015	810.179
0.016	845.539
0.016	880.918
0.017	914.224
0.017	944.503
0.018	973.884
0.019	1002.246
0.019	1029.23
0.02	1055.287
0.02	1080.703
0.021	1105.228
0.021	1126.549
0.021	1145.692
0.022	1164.957
0.022	1186.131
0.023	1209.03
0.024	1233.098
0.024	1258.427
0.025	1284.104
0.025	1311.009
0.026	1339.403
0.027	1366.243
0.027	1391.582
0.028	1414.037
0.028	1435.108
0.029	1455.487
0.029	1475.744
0.03	1496.335
0.03	1517.619
0.031	1538.211
0.031	1556.246
0.032	1572.153
0.032	1588.436
0.033	1605.471
0.033	1624.716
0.034	1645.761
0.034	1667.637
0.035	1691.078
0.036	1715.715
0.036	1741.882
0.037	1768.655
0.037	1793.48
0.038	1815.988
0.039	1836.913
0.039	1857.417
0.04	1877.877
0.04	1898.697
0.041	1919.5
0.041	1939.835
0.042	1958.611
0.042	1975.519
0.043	1990.477
0.043	2006.467
0.044	2024.311
0.044	2044.033
0.045	2065.135
0.045	2087.737
0.046	2111.851
0.047	2136.976
0.047	2162.953
0.048	2187.253
0.048	2209.041
0.049	2228.495
0.049	2247.039
0.05	2265.756
0.051	2284.872
0.051	2304.211
0.052	2323.348
0.052	2340.542
0.053	2356.244
0.053	2370.619
0.053	2384.975
0.054	2401.006
0.055	2419.554
0.055	2440.177
0.056	2461.92
0.056	2484.536
0.057	2507.157
0.057	2530.433
0.058	2553.945
0.059	2575.167
0.059	2593.459
0.06	2611.212
0.06	2628.915
0.061	2646.683
0.061	2664.789
0.062	2683.57
0.062	2702.562
0.063	2719.468
0.063	2734.445
0.064	2748.927
0.064	2764.366
0.065	2781.089
0.065	2800.836
0.066	2822.117
0.066	2844.129
0.067	2867.044
0.068	2891.773
0.068	2916.525
0.069	2939.219
0.07	2958.949
0.07	2977.602
0.071	2995.402
0.071	3012.273
0.072	3029.116
0.072	3046.792
0.073	3064.801
0.073	3081.229
0.074	3095.315
0.074	3108.925
0.075	3123.078
0.075	3139.521
0.076	3158.074
0.076	3177.472
0.077	3197.792
0.077	3218.9
0.078	3242.165
0.079	3265.448
0.079	3288.896
0.08	3310.454
0.08	3328.897
0.081	3345.494
0.081	3362.659
0.082	3380.658
0.082	3397.312
0.083	3413.378
0.083	3428.333
0.084	3441.675
0.084	3455.253
0.085	3469.506
0.085	3484.921
0.086	3502.166
0.086	3521.905
0.087	3542.532
0.088	3564.328
0.088	3587.081
0.089	3610.577
0.09	3634.084
0.09	3656.366
0.091	3676.221
0.091	3693.892
0.092	3711.481
0.092	3727.829
0.093	3744.607
0.093	3762.186
0.094	3778.615
0.094	3793.701
0.095	3807.504
0.095	3820.558
0.096	3835.513
0.096	3852.226
0.097	3869.727
0.097	3888.728
0.098	3909.028
0.099	3930.479
0.099	3952.777
0.1	3975.823
0.1	3998.402
0.101	4018.329
0.101	4036.077
0.102	4053.23
0.103	4069.904
0.103	4086.293
0.104	4102.44
0.104	4118.779
0.105	4134.017
0.105	4147.895
0.105	4161.341
0.106	4174.915
0.106	4189.701
0.107	4206.792
0.108	4224.937
0.108	4243.844
0.109	4263.457
0.109	4284.918
0.11	4308.536
0.111	4331.677
