0	-0.014
0	-0.229
0	-0.298
0	-0.237
0	1.187
0.001	5.518
0.001	15.584
0.002	31.401
0.002	52.075
0.003	75.873
0.004	101.346
0.005	129.237
0.006	157.843
0.006	185.829
0.007	212.971
0.008	236.61
0.008	258.522
0.009	280.545
0.01	301.838
0.01	322.151
0.011	341.661
0.011	359.486
0.012	376.344
0.012	392.916
0.013	410.142
0.013	428.848
0.014	448.695
0.014	469.193
0.015	490.42
0.016	511.764
0.016	534.018
0.017	555.287
0.017	575.132
0.018	594.027
0.019	611.918
0.019	629.305
0.02	647.48
0.02	665.283
0.021	682.287
0.021	698.216
0.022	712.486
0.022	726.421
0.023	740.612
0.023	755.795
0.024	771.937
0.024	789.281
0.025	806.889
0.025	825.033
0.026	843.735
0.027	862.682
0.027	881.221
0.028	898.202
0.028	913.875
0.029	928.729
0.029	942.785
0.03	956.335
0.03	969.929
0.031	983.93
0.031	996.969
0.032	1008.387
0.032	1019.378
0.033	1030.091
0.033	1041.644
0.034	1055.119
0.034	1069.429
0.035	1084.586
0.036	1100.565
0.036	1117.421
0.037	1135.554
0.037	1153.644
0.038	1170.559
0.039	1186.517
0.039	1201.099
0.04	1214.881
0.04	1228.164
0.041	1241.616
0.041	1255.342
0.042	1268.731
0.042	1280.956
0.043	1292.37
0.043	1303.527
0.044	1315.161
0.044	1327.932
0.045	1341.797
0.045	1356.111
0.046	1371.109
0.047	1386.673
0.047	1403.889
0.048	1421.235
0.048	1437.628
0.049	1452.06
0.05	1465.806
0.05	1479.8
0.051	1493.018
0.051	1506.367
0.052	1519.467
0.052	1531.685
0.053	1543.102
0.053	1553.872
0.053	1563.962
0.054	1574.399
0.054	1586.189
0.055	1598.574
0.055	1611.985
0.056	1626.045
0.057	1641.183
0.057	1657.015
0.058	1672.85
0.059	1688.532
0.059	1703.898
0.06	1718.417
0.06	1731.679
0.061	1744.702
0.061	1757.4
0.062	1770.989
0.062	1784.194
0.063	1796.07
0.063	1807.044
0.064	1817.737
0.064	1828.579
0.065	1838.956
0.065	1851.418
0.066	1864.493
0.066	1877.855
0.067	1892.224
0.068	1907.758
0.068	1923.814
0.069	1939.837
0.07	1954.773
0.07	1967.995
0.071	1980.538
0.071	1992.936
0.072	2004.818
0.072	2016.981
0.073	2029.605
0.073	2041.45
0.074	2052.393
0.074	2062.645
0.075	2073.042
0.075	2083.967
0.076	2095.544
0.076	2108.144
0.077	2120.474
0.077	2133.416
0.078	2148.005
0.079	2163.72
0.079	2179.456
0.08	2194.27
0.08	2207.942
0.081	2219.85
0.081	2232.259
0.082	2244.491
0.082	2256.385
0.083	2268.443
0.083	2280.565
0.084	2292.087
0.084	2303.15
0.085	2314.137
0.085	2324.665
0.086	2335.482
0.086	2347.583
0.087	2360.915
0.088	2374.222
0.088	2388.623
0.089	2403.837
0.09	2419.593
0.09	2434.956
0.091	2449.409
0.091	2462.706
0.092	2475.066
0.092	2487.594
0.093	2500.051
0.093	2512.071
0.094	2523.544
0.094	2534.488
0.095	2544.315
0.095	2553.7
0.096	2563.565
0.096	2574.696
0.097	2586.374
0.097	2599.144
0.098	2612.958
0.099	2627.039
0.099	2641.928
0.1	2657.511
0.1	2672.659
0.101	2686.372
0.101	2698.331
0.102	2709.663
0.102	2721.382
0.103	2733.339
0.103	2745.214
0.104	2756.877
0.105	2768.467
0.105	2778.872
0.105	2788.605
0.106	2798.216
0.106	2808.718
0.107	2819.64
0.107	2831.514
0.108	2844.353
0.109	2857.966
0.109	2873.003
0.11	2889.29
0.111	2905.498
0.111	2921.083
0.112	2934.837
0.112	2947.302
0.113	2959.274
0.113	2971.145
0.114	2982.939
0.114	2994.818
0.115	3006.832
0.115	3017.663
0.116	3027.541
0.116	3037.21
0.117	3047.429
0.117	3057.871
0.118	3069.362
0.118	3082.667
0.119	3096.383
0.12	3110.687
0.12	3125.61
0.121	3141.39
0.122	3156.766
0.122	3170.222
0.123	3181.989
0.123	3193.539
0.124	3204.981
0.124	3216.694
0.125	3228.293
0.125	3239.348
0.126	3249.536
0.126	3259.06
0.127	3268.278
0.127	3277.717
0.128	3287.661
0.128	3298.609
0.129	3311.148
0.129	3324.428
0.13	3337.949
0.13	3352.699
0.131	3368.087
0.132	3383.713
0.132	3397.923
0.133	3410.982
0.133	3423.626
0.134	3435.667
0.134	3447.677
0.135	3459.297
0.136	3470.771
0.136	3482.163
0.136	3492.802
0.137	3501.527
0.137	3510.76
0.138	3521.045
0.138	3532.097
0.139	3544.259
0.14	3557.087
0.14	3570.405
0.141	3584.677
0.141	3599.644
0.142	3614.655
0.143	3628.197
0.143	3640.284
0.144	3651.457
0.144	3662.862
0.145	3674.259
0.145	3686.177
0.146	3697.872
0.146	3708.808
0.147	3719.007
0.147	3728.492
0.148	3737.923
0.148	3747.338
0.149	3757.238
0.149	3768.157
0.15	3780.139
0.15	3792.746
0.151	3805.81
0.152	3820.188
0.152	3834.614
0.153	3848.464
0.153	3860.779
0.154	3872.433
0.154	3883.224
0.155	3894.377
0.155	3905.678
0.156	3917.441
0.157	3929.33
0.157	3940.055
0.158	3950.279
0.158	3959.826
0.159	3969.719
0.159	3980.083
0.16	3991.171
0.16	4003.828
0.161	4016.962
0.161	4029.976
0.162	4044.14
0.163	4058.895
0.163	4073.363
0.164	4086.11
0.164	4097.805
0.165	4109.221
0.165	4119.883
0.166	4130.086
0.166	4140.585
0.167	4151.71
0.167	4162.361
0.168	4171.424
0.168	4180.39
0.169	4189.753
0.169	4199.344
0.17	4209.83
0.17	4221.6
0.171	4234.088
0.172	4246.941
0.172	4260.841
0.173	4275.011
0.173	4288.763
0.174	4301.551
0.175	4312.983
0.175	4323.532
0.176	4333.854
0.176	4344.231
0.177	4354.632
0.177	4365.092
0.178	4375.392
0.178	4384.998
0.179	4393.988
0.179	4403.257
0.18	4413.203
0.18	4423.851
0.181	4435.017
0.181	4447.612
0.182	4460.678
0.182	4474.139
0.183	4489.135
0.184	4504.211
0.184	4518.16
0.185	4530.459
0.185	4541.573
0.186	4552.713
0.186	4562.723
0.187	4573.083
0.188	4583.864
0.188	4594.389
0.189	4603.869
0.189	4612.625
0.189	4621.021
0.19	4630.089
0.19	4639.624
0.191	4650.66
0.192	4662.264
0.192	4674.607
0.193	4688.442
0.193	4702.797
0.194	4717.198
0.195	4730.301
0.195	4742.392
0.196	4753.368
0.196	4763.429
0.197	4773.236
0.197	4783.176
0.198	4793.423
0.198	4803.315
0.199	4812.668
0.199	4821.572
0.2	4829.735
0.2	4838.564
0.201	4847.358
0.201	4857.608
0.202	4869.375
0.202	4882.251
0.203	4895.565
0.204	4909.294
0.204	4923.923
0.205	4938.23
0.205	4951.111
0.206	4963.283
0.207	4974.571
0.207	4985.05
0.208	4995.555
0.208	5006.501
0.209	5016.645
0.209	5026.453
0.21	5035.253
0.21	5043.684
0.211	5051.25
0.211	5060.191
0.212	5070.829
0.212	5081.935
0.213	5094.252
0.213	5107.018
0.214	5120.584
0.215	5134.783
0.215	5148.656
0.216	5161.267
0.216	5172.095
0.217	5182.408
0.217	5192.1
0.218	5202.371
0.218	5212.472
0.219	5222.905
0.219	5232.329
0.22	5240.785
0.22	5248.242
0.221	5255.793
0.221	5264.382
0.222	5273.836
0.222	5284.033
0.223	5294.99
0.223	5307.121
0.224	5319.977
0.225	5333.479
0.225	5347.161
0.226	5360.499
0.226	5372.177
0.227	5383.176
0.228	5393.849
0.228	5404.444
0.229	5415.518
0.229	5426.351
0.23	5436.001
0.23	5445.29
0.231	5453.58
0.231	5460.888
0.232	5468.958
0.232	5478.321
0.233	5488.429
0.233	5499.789
0.234	5511.896
0.234	5524.784
0.235	5537.717
0.236	5551.525
0.236	5564.901
0.237	5576.155
0.237	5586.239
0.238	5595.566
0.239	5605.594
0.239	5615.938
0.24	5625.992
0.24	5635.968
0.241	5644.657
0.241	5652.514
0.241	5660.165
0.242	5667.922
0.242	5676.184
0.243	5686.199
0.244	5697.278
0.244	5708.171
0.245	5719.779
0.245	5732.553
0.246	5745.856
0.247	5758.099
0.247	5769.419
0.248	5779.537
0.248	5789.246
0.249	5799.109
0.249	5808.672
0.25	5818.049
0.25	5828.041
0.251	5837.319
0.251	5846.622
0.252	5855.045
0.252	5862.458
0.253	5870.453
0.253	5879.978
0.254	5890.455
0.254	5901.662
0.255	5913.244
0.256	5925.355
0.256	5938.776
0.257	5952.441
0.257	5964.738
0.258	5975.268
0.259	5984.644
0.259	5993.551
0.26	6003.149
0.26	6012.509
0.261	6021.706
0.261	6030.683
0.262	6038.601
0.262	6046.232
0.263	6053.313
0.263	6060.929
0.264	6069.514
0.264	6079.408
0.265	6089.74
0.265	6100.5
0.266	6112.438
0.267	6125.104
0.267	6138.121
0.268	6150.283
0.268	6160.307
0.269	6169.505
0.269	6178.438
0.27	6187.462
0.27	6196.439
0.271	6205.655
0.271	6214.13
0.272	6221.562
0.272	6228.724
0.273	6235.252
0.273	6242.221
0.274	6250.513
0.274	6259.586
0.275	6269.872
0.276	6280.703
0.276	6292.09
0.277	6304.695
0.277	6317.977
0.278	6330.082
0.279	6341.3
0.279	6351.056
0.28	6359.538
0.28	6367.616
0.281	6376.004
0.281	6384.607
0.282	6393.852
0.282	6401.762
0.283	6409.01
0.283	6415.718
0.284	6422.078
0.284	6429.513
0.285	6437.072
0.285	6446.415
0.286	6456.283
0.286	6467.295
0.287	6478.804
0.288	6490.783
0.288	6502.422
0.289	6512.93
0.289	6521.504
0.29	6529.918
0.291	6537.934
0.291	6545.212
0.292	6553.072
0.292	6560.947
0.293	6568.37
0.293	6575.062
0.293	6581.355
0.294	6587.826
0.294	6594.342
0.295	6602.303
0.295	6610.632
0.296	6619.483
0.297	6629.278
0.297	6639.439
0.298	6650.086
0.299	6661.111
0.299	6671.275
0.3	6680.542
0.3	6688.167
0.301	6695.517
0.301	6703.762
0.302	6711.375
0.302	6717.834
0.303	6724.381
0.303	6730.362
0.304	6736.346
0.304	6741.667
0.305	6747.828
0.305	6754.276
0.306	6761.865
0.306	6770.098
0.307	6778.141
0.308	6786.969
0.308	6797.22
0.309	6807.169
0.309	6816.034
0.31	6823.548
0.311	6829.882
0.311	6836.036
0.312	6842.458
0.312	6848.538
0.313	6854.844
0.313	6860.761
0.314	6865.87
0.314	6870.321
0.315	6874.984
0.315	6879.578
0.316	6884.811
0.316	6891.592
0.317	6898.66
0.317	6906.159
0.318	6914.096
0.318	6923.124
0.319	6931.425
0.32	6938.766
0.32	6945.833
0.321	6950.612
0.321	6955.524
0.322	6960.303
0.322	6965.808
0.323	6971.602
0.323	6976.886
0.324	6981.522
0.324	6985.08
0.325	6988.941
0.325	6992.509
0.326	6997.292
0.326	7001.795
0.327	7006.845
0.328	7012.686
0.328	7019.546
0.329	7026.977
0.329	7033.622
0.33	7039.496
0.331	7044.577
0.331	7047.881
0.332	7050.168
0.332	7053.269
0.333	7056.751
0.333	7060.558
0.334	7064.507
0.334	7068.337
0.335	7071.412
0.335	7072.732
0.336	7074.95
0.336	7078.707
0.337	7083.16
0.337	7087.54
0.338	7091.904
0.338	7097.461
0.339	7103.031
0.34	7108.445
0.34	7112.95
0.341	7116.438
0.341	7119.221
0.342	7120.591
0.342	7122.737
0.343	7124.714
0.343	7126.958
0.344	7129.889
0.345	7133.249
0.345	7135.686
0.345	7136.645
0.346	7138.267
0.346	7140.609
0.347	7144.395
0.347	7147.544
0.348	7152.259
0.349	7156.487
0.349	7160.852
0.35	7166.694
0.351	7170.652
0.351	7173.343
0.352	7174.87
0.352	7175.671
0.353	7176.43
0.353	7177.351
0.354	7179.023
0.354	7181.137
0.355	7182.965
0.355	7184.444
0.356	7185.546
0.356	7187.217
0.357	7187.981
0.357	7189.637
0.358	7193.25
0.358	7196.769
0.359	7200.243
0.36	7204.127
0.36	7208.743
0.361	7212.309
0.361	7214.688
0.362	7215.986
0.363	7216.537
0.363	7216.871
0.364	7217.669
0.364	7219.038
0.365	7220.425
0.365	7221.628
0.366	7222.85
0.366	7223.417
0.367	7223.388
0.367	7224.955
0.368	7226.931
0.368	7229.555
0.369	7233.003
0.369	7236.045
0.37	7239.87
0.37	7243.611
0.371	7247.042
0.372	7250.012
0.372	7251.521
0.373	7251.678
0.373	7251.522
0.374	7252.362
0.374	7252.776
0.375	7253.214
0.375	7254.32
0.376	7255.579
0.376	7256.14
0.377	7256.126
0.377	7255.96
0.378	7256.913
0.378	7259.018
0.379	7261.978
0.38	7265.618
0.38	7268.789
0.381	7271.166
0.381	7274.666
0.382	7277.341
0.383	7279.185
0.383	7279.484
0.384	7278.902
0.384	7279.317
0.385	7279.528
0.385	7280.116
0.386	7280.794
0.386	7281.442
0.387	7281.837
0.387	7281.373
0.388	7281.542
0.388	7282.133
0.389	7284.339
0.389	7286.643
0.39	7288.928
0.39	7292.153
0.391	7295.271
0.392	7298.435
0.392	7301.022
0.393	7302.668
0.393	7303.885
0.394	7303.077
0.394	7302.638
0.395	7302.484
0.396	7303.647
0.396	7304.685
0.397	7305.197
0.397	7306.059
0.398	7306.007
0.398	7305.936
0.398	7306.539
0.399	7307.645
0.4	7310.337
0.4	7312.54
0.401	7315.209
0.401	7317.658
0.402	7320.437
0.403	7323.392
0.403	7325.443
0.404	7326.194
0.404	7325.79
0.405	7325.152
0.405	7325.052
0.406	7324.716
0.406	7325.603
0.407	7327.013
0.407	7326.89
0.408	7326.289
0.408	7326.236
0.409	7326.577
0.409	7327.583
0.41	7329.619
0.41	7331.764
0.411	7334.04
0.412	7336.97
0.412	7340.044
0.413	7343.277
0.413	7345.244
0.414	7346.077
0.415	7345.387
0.415	7344.543
0.416	7344.109
0.416	7343.827
0.417	7344.016
0.417	7344.451
0.418	7345.414
0.418	7346.466
0.419	7346.665
0.419	7345.964
0.42	7345.755
0.42	7347.167
0.421	7350.095
0.421	7353.373
0.422	7356.337
0.422	7359.582
0.423	7362.153
0.424	7364.183
0.424	7365.493
0.425	7365.194
0.425	7364.05
0.426	7363.506
0.426	7363.185
0.427	7363.499
0.427	7363.593
0.428	7363.732
0.428	7363.901
0.429	7363.58
0.429	7362.793
0.43	7362.611
0.43	7364.531
0.431	7367.241
0.432	7369.957
0.432	7372.694
0.433	7375.441
0.433	7378.294
0.434	7380.797
0.435	7382.17
0.435	7382.697
0.436	7381.854
0.436	7381.156
0.437	7380.02
0.437	7379.069
0.438	7379.026
0.438	7379.673
0.439	7380.04
0.439	7379.506
0.44	7377.633
0.44	7377.214
0.441	7379.146
0.441	7381.552
0.442	7383.609
0.442	7386.094
0.443	7389.677
0.444	7393.035
0.444	7396.149
0.445	7397.652
0.445	7398.364
0.446	7397.853
0.447	7397.191
0.447	7396.811
0.448	7396.082
0.448	7395.875
0.449	7396.374
0.449	7396.586
0.45	7395.867
0.45	7395.852
0.45	7395.227
0.451	7395.36
0.451	7396.212
0.452	7398.432
0.453	7401.814
0.453	7404.043
0.454	7407.238
0.455	7409.768
0.455	7412.278
0.456	7413.484
0.456	7412.86
0.457	7411.733
0.457	7410.956
0.458	7411.571
0.458	7411.417
0.459	7411.779
0.459	7412.269
0.46	7411.847
0.46	7410.932
0.461	7409.39
0.461	7409.865
0.462	7410.355
0.462	7412.033
0.463	7415.313
0.463	7417.972
0.464	7420.693
0.465	7423.356
0.465	7425.536
0.466	7426.969
0.467	7426.979
0.467	7426.764
0.468	7426.216
0.468	7425.458
0.469	7425.792
0.469	7426.443
0.47	7426.599
0.47	7426.628
0.471	7425.345
0.471	7424.247
0.472	7423.207
0.472	7423.955
0.473	7426.153
0.473	7428.491
0.474	7431.242
0.474	7434.166
0.475	7437.257
0.476	7438.797
0.476	7440.227
0.477	7440.724
0.477	7440.313
0.478	7439.521
0.478	7438.981
0.479	7438.388
0.479	7438.964
0.48	7438.915
0.48	7439.362
0.481	7439.185
0.481	7438.485
0.482	7437.941
0.482	7437.015
0.483	7438.746
0.483	7441.203
0.484	7443.794
0.485	7445.773
0.485	7448.599
0.486	7451.457
0.487	7454.011
0.487	7454.685
0.488	7454.51
0.488	7453.959
0.489	7452.877
0.489	7452.45
0.49	7452.317
0.49	7452.837
0.491	7452.564
0.491	7452.113
0.492	7450.681
0.492	7450.201
0.493	7450.844
0.493	7452.104
0.494	7454.349
0.494	7456.31
0.495	7458.37
0.496	7460.603
0.496	7463.613
0.497	7465.868
0.497	7467.409
0.498	7467.16
0.499	7466.431
0.499	7465.749
0.5	7464.34
0.5	7464.009
0.501	7463.479
0.501	7463.565
0.502	7463.551
0.502	7462.936
0.503	7462.283
0.503	7462.804
0.504	7463.293
0.504	7464.542
0.505	7466.99
0.505	7469.159
0.506	7471.904
0.506	7474.548
0.507	7476.407
0.508	7478.104
0.508	7479.177
0.509	7478.783
0.509	7477.135
0.51	7475.965
0.51	7475.981
0.511	7476.195
0.511	7475.948
0.512	7475.779
0.512	7475.081
0.513	7474.264
0.513	7474.482
0.514	7474.821
0.514	7475.781
0.515	7478.032
0.516	7480.363
0.516	7482.842
0.517	7485.758
0.517	7488.48
0.518	7490.276
0.519	7490.184
0.519	7489.566
0.52	7488.407
0.52	7488.026
0.521	7487.958
0.521	7488.099
0.522	7487.576
0.522	7486.825
0.523	7486.201
0.523	7485.383
0.524	7484.512
0.524	7484.177
0.525	7486.056
0.525	7488.406
0.526	7490.271
0.526	7492.421
0.527	7495.471
0.528	7497.989
0.528	7499.58
0.529	7500.937
0.529	7501.603
0.53	7501.055
0.53	7500.259
0.531	7500.175
0.532	7499.579
0.532	7499.44
0.533	7499.331
0.533	7498.115
0.533	7497.337
0.534	7496.639
0.534	7496.178
0.535	7496.986
0.535	7498.832
0.536	7500.651
0.537	7502.908
0.537	7505.6
0.538	7508.282
0.539	7510.439
0.539	7511.696
0.54	7511.453
0.54	7510.141
0.541	7509.271
0.541	7509.73
0.542	7510.174
0.542	7509.641
0.543	7509.69
0.543	7509.2
0.544	7508.563
